hook_id,product_id,angle_id,motivation_id,hook_text,hook_family,hook_style,boldness_level,buyer_stage,persona_fit,primary_bucket,platform_surface_fit,best_content_format,opening_pattern,emotion_trigger,curiosity_gap,visual_prompt_hint,usage_context,sales_mechanism,compliance_risk_level,source_batch,hook_status
MWTCB_HOOK_376,MWTCB_25ML,MWTCB_ANG_126,MWTCB_25ML__xlsx__BM044,"Tak plan nak beli minyak urut, sekali nampak kelikatan herba dia terus sauk.",tiktok_curiosity,standby_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Tak plan nak beli minyak...,concern,remedy speed,"Close-up tangan menapis minyak hijau pekat Cap Burung pada permukaan sudu besi, berkilat herba pekat.",rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_377,MWTCB_25ML,MWTCB_ANG_126,MWTCB_25ML__xlsx__BM044,POV: Bila pembelian spontan akibat terpengaruh demo visual kelikatan herba pekat.,tiktok_curiosity,POV_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,POV: Bila pembelian spontan akibat...,identification,situation match,"Close-up tangan menapis minyak hijau pekat Cap Burung pada permukaan sudu besi, berkilat herba pekat.",rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_378,MWTCB_25ML,MWTCB_ANG_126,MWTCB_25ML__xlsx__BM044,Bahaya kalau tak bersedia bila pembelian spontan akibat terpengaruh demo visual kelikatan herba pekat!,tiktok_curiosity,warning_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Close-up tangan menapis minyak hijau pekat Cap Burung pada permukaan sudu besi, berkilat herba pekat.",rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_379,MWTCB_25ML,MWTCB_ANG_127,MWTCB_25ML__xlsx__BM057,"Barang macam ni bahaya dekat TikTok Shop — tak plan beli, tapi rasa wajib ada.",tiktok_curiosity,standby_hook,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Barang macam ni bahaya dekat...,nostalgia,remedy speed,Seorang wanita menunjukkan botol Cap Burung ke kamera dengan latar belakang bilik tidur.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_380,MWTCB_25ML,MWTCB_ANG_127,MWTCB_25ML__xlsx__BM057,POV: Bila tabiat pengguna TikTok Shop yang membeli barangan secara impulsif.,tiktok_curiosity,POV_hook,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,POV: Bila tabiat pengguna TikTok...,identification,situation match,Seorang wanita menunjukkan botol Cap Burung ke kamera dengan latar belakang bilik tidur.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_381,MWTCB_25ML,MWTCB_ANG_127,MWTCB_25ML__xlsx__BM057,Bahaya kalau tak bersedia bila tabiat pengguna TikTok Shop yang membeli barangan secara impulsif!,tiktok_curiosity,warning_hook,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Seorang wanita menunjukkan botol Cap Burung ke kamera dengan latar belakang bilik tidur.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_382,MWTCB_25ML,MWTCB_ANG_128,MWTCB_25ML__xlsx__BM057,"Minyak tradisional tulen pekat, bukan jenis air cair wangi kosong.",visual_recognition,standby_hook,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,"Minyak tradisional tulen pekat, bukan...",concern,remedy speed,"Close-up minyak hijau pekat dituang perlahan ke tapak tangan, lalu diurut pada betis.",rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_383,MWTCB_25ML,MWTCB_ANG_128,MWTCB_25ML__xlsx__BM057,POV: Bila demonstrasi visual sapuan minyak pekat pada peha.,visual_recognition,POV_hook,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,POV: Bila demonstrasi visual sapuan...,identification,situation match,"Close-up minyak hijau pekat dituang perlahan ke tapak tangan, lalu diurut pada betis.",rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_384,MWTCB_25ML,MWTCB_ANG_128,MWTCB_25ML__xlsx__BM057,Pernah tak korang gelabah bila demonstrasi visual sapuan minyak pekat pada peha?,visual_recognition,question_hook,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,"Close-up minyak hijau pekat dituang perlahan ke tapak tangan, lalu diurut pada betis.",rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_385,MWTCB_25ML,MWTCB_ANG_129,MWTCB_25ML__xlsx__BM058,"Sesi gaming sampai subuh, wrist tangan start rasa kejang mencucuk.",persona_specific,standby_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,"Sesi gaming sampai subuh, wrist...",concern,remedy speed,Lelaki mengurut pergelangan tangannya yang lenguh tegang berlatarkan skrin gaming.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_386,MWTCB_25ML,MWTCB_ANG_129,MWTCB_25ML__xlsx__BM058,POV: Bila sakit wrist dan jari kejang gamer selepas sesi gaming semalaman.,persona_specific,POV_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,POV: Bila sakit wrist dan...,identification,situation match,Lelaki mengurut pergelangan tangannya yang lenguh tegang berlatarkan skrin gaming.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_387,MWTCB_25ML,MWTCB_ANG_129,MWTCB_25ML__xlsx__BM058,Bahaya kalau tak bersedia bila sakit wrist dan jari kejang gamer selepas sesi gaming semalaman!,persona_specific,warning_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Lelaki mengurut pergelangan tangannya yang lenguh tegang berlatarkan skrin gaming.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_388,MWTCB_25ML,MWTCB_ANG_130,MWTCB_25ML__xlsx__BM058,Kaunter cyber cafe pun dah start standby minyak cap merah ni.,multi_buy,standby_hook,SOFT,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Kaunter cyber cafe pun dah...,concern,emergency readiness,Penjaga kaunter cyber cafe meletakkan sebotol Cap Burung di kaunter bayaran.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_389,MWTCB_25ML,MWTCB_ANG_130,MWTCB_25ML__xlsx__BM058,POV: Bila menyediakan botol minyak angin di kaunter cyber cafe.,multi_buy,POV_hook,SOFT,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,POV: Bila menyediakan botol minyak...,identification,situation match,Penjaga kaunter cyber cafe meletakkan sebotol Cap Burung di kaunter bayaran.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_390,MWTCB_25ML,MWTCB_ANG_130,MWTCB_25ML__xlsx__BM058,Pernah tak korang gelabah bila menyediakan botol minyak angin di kaunter cyber cafe?,multi_buy,question_hook,SOFT,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Penjaga kaunter cyber cafe meletakkan sebotol Cap Burung di kaunter bayaran.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_391,MWTCB_25ML,MWTCB_ANG_131,MWTCB_25ML__xlsx__BM012,"Cap merah, minyak hijau — sekali lalu pun mata berhenti scroll.",visual_recognition,standby_hook,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,poster_ads,hybrid_video,"Cap merah, minyak hijau —...",concern,remedy speed,Botol kaca hijau retro dengan cap merah diletakkan secara paksa di tengah skrin.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_392,MWTCB_25ML,MWTCB_ANG_131,MWTCB_25ML__xlsx__BM012,POV: Bila identiti visual cap merah mencolok yang menghentikan scroll.,visual_recognition,POV_hook,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,poster_ads,hybrid_video,POV: Bila identiti visual cap...,identification,situation match,Botol kaca hijau retro dengan cap merah diletakkan secara paksa di tengah skrin.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_393,MWTCB_25ML,MWTCB_ANG_131,MWTCB_25ML__xlsx__BM012,Bahaya kalau tak bersedia bila identiti visual cap merah mencolok yang menghentikan scroll!,visual_recognition,warning_hook,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Botol kaca hijau retro dengan cap merah diletakkan secara paksa di tengah skrin.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_394,MWTCB_25ML,MWTCB_ANG_132,MWTCB_25ML__xlsx__BM012,Cari logo burung ni kalau nak formula asli tradisional.,visual_recognition,standby_hook,MODERATE,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,poster_ads,hybrid_video,Cari logo burung ni kalau...,concern,remedy speed,Tangan memegang botol Cap Burung dekat dengan lensa kamera.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_395,MWTCB_25ML,MWTCB_ANG_132,MWTCB_25ML__xlsx__BM012,POV: Bila menggunakan logo burung kuning pada label lama sebagai tarikan.,visual_recognition,POV_hook,MODERATE,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,poster_ads,hybrid_video,POV: Bila menggunakan logo burung...,identification,situation match,Tangan memegang botol Cap Burung dekat dengan lensa kamera.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_396,MWTCB_25ML,MWTCB_ANG_132,MWTCB_25ML__xlsx__BM012,Pernah tak korang gelabah bila menggunakan logo burung kuning pada label lama sebagai tarikan?,visual_recognition,question_hook,MODERATE,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Tangan memegang botol Cap Burung dekat dengan lensa kamera.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_397,MWTCB_25ML,MWTCB_ANG_133,MWTCB_25ML__xlsx__BM012,Bukan logo moden minimalism yang bosan. Logo burung kuning retro ni gerenti buat mata berhenti scroll.,visual_recognition,standby_hook,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,poster_ads,hybrid_video,Bukan logo moden minimalism yang...,concern,remedy speed,Close-up dramatik logo burung timbul pada botol kaca hijau retro Cap Burung.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_398,MWTCB_25ML,MWTCB_ANG_133,MWTCB_25ML__xlsx__BM012,POV: Bila pattern interrupt feed TikTok menggunakan logo burung klasik berbingkai kuning.,visual_recognition,POV_hook,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,poster_ads,hybrid_video,POV: Bila pattern interrupt feed...,identification,situation match,Close-up dramatik logo burung timbul pada botol kaca hijau retro Cap Burung.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_399,MWTCB_25ML,MWTCB_ANG_133,MWTCB_25ML__xlsx__BM012,Bahaya kalau tak bersedia bila pattern interrupt feed TikTok menggunakan logo burung klasik berbingkai kuning!,visual_recognition,warning_hook,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Close-up dramatik logo burung timbul pada botol kaca hijau retro Cap Burung.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_400,MWTCB_25ML,MWTCB_ANG_134,MWTCB_25ML__zip_csv__BM030,Berhenti scroll! Kau ingat lagi tak minyak cap burung kat rumah tok dulu?,visual_recognition,standby_hook,BOLD,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,poster_ads,hybrid_video,Berhenti scroll! Kau ingat lagi...,nostalgia,remedy speed,"Tangan memegang botol kaca tebal retro, cahaya lampu bilik tidur menembusi botol.",kerja,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_401,MWTCB_25ML,MWTCB_ANG_134,MWTCB_25ML__zip_csv__BM030,POV: Bila visual nostalgia botol kaca hijau retro di feed TikTok malam.,visual_recognition,POV_hook,BOLD,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,poster_ads,hybrid_video,POV: Bila visual nostalgia botol...,identification,situation match,"Tangan memegang botol kaca tebal retro, cahaya lampu bilik tidur menembusi botol.",kerja,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_402,MWTCB_25ML,MWTCB_ANG_134,MWTCB_25ML__zip_csv__BM030,Bahaya kalau tak bersedia bila visual nostalgia botol kaca hijau retro di feed TikTok malam!,visual_recognition,warning_hook,BOLD,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Tangan memegang botol kaca tebal retro, cahaya lampu bilik tidur menembusi botol.",kerja,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_403,MWTCB_25ML,MWTCB_ANG_135,MWTCB_25ML__zip_csv__BM030,"Sapu sikit dekat tengkuk, bau herba terus bawa ingatan balik kampung halaman.",visual_recognition,nostalgia_hook,MODERATE,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,poster_ads,hybrid_video,"Sapu sikit dekat tengkuk, bau...",concern,remedy speed,Gadis bandar menyapu minyak Cap Burung sambil memandang balkoni kondo.,kerja,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_404,MWTCB_25ML,MWTCB_ANG_135,MWTCB_25ML__zip_csv__BM030,POV: Bila menggunakan kontras visual rumah kondo moden dengan bau herba kampung.,visual_recognition,POV_hook,MODERATE,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,poster_ads,hybrid_video,POV: Bila menggunakan kontras visual...,identification,situation match,Gadis bandar menyapu minyak Cap Burung sambil memandang balkoni kondo.,kerja,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_405,MWTCB_25ML,MWTCB_ANG_135,MWTCB_25ML__zip_csv__BM030,Pernah tak korang gelabah bila menggunakan kontras visual rumah kondo moden dengan bau herba kampung?,visual_recognition,question_hook,MODERATE,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Gadis bandar menyapu minyak Cap Burung sambil memandang balkoni kondo.,kerja,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_406,MWTCB_25ML,MWTCB_ANG_136,MWTCB_25ML__xlsx__BM024,Balik kerja badan rasa macam kena hempap hari Isnin?,persona_specific,standby_hook,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,poster_ads,hybrid_video,Balik kerja badan rasa macam...,concern,remedy speed,"Pekerja lelaki melonggarkan tali lehernya ketika berjalan masuk rumah, memicit bahu.",kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_407,MWTCB_25ML,MWTCB_ANG_136,MWTCB_25ML__xlsx__BM024,POV: Bila keletihan melampau dan sakit otot selepas hari pertama bekerja.,persona_specific,POV_hook,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,poster_ads,hybrid_video,POV: Bila keletihan melampau dan...,identification,situation match,"Pekerja lelaki melonggarkan tali lehernya ketika berjalan masuk rumah, memicit bahu.",kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_408,MWTCB_25ML,MWTCB_ANG_136,MWTCB_25ML__xlsx__BM024,Bahaya kalau tak bersedia bila keletihan melampau dan sakit otot selepas hari pertama bekerja!,persona_specific,warning_hook,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Pekerja lelaki melonggarkan tali lehernya ketika berjalan masuk rumah, memicit bahu.",kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_409,MWTCB_25ML,MWTCB_ANG_137,MWTCB_25ML__xlsx__BM024,"Duduk taip keyboard 10 jam, tengkuk rasa kaku macam kena simen.",persona_specific,standby_hook,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,poster_ads,hybrid_video,"Duduk taip keyboard 10 jam,...",concern,remedy speed,Staf IT memegang tengkuknya yang kejang sambil menatap kod komputer.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_410,MWTCB_25ML,MWTCB_ANG_137,MWTCB_25ML__xlsx__BM024,POV: Bila sakit tengkuk staf IT atau kerani pejabat yang duduk menghadap komputer 10 jam.,persona_specific,POV_hook,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,poster_ads,hybrid_video,POV: Bila sakit tengkuk staf...,identification,situation match,Staf IT memegang tengkuknya yang kejang sambil menatap kod komputer.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_411,MWTCB_25ML,MWTCB_ANG_137,MWTCB_25ML__xlsx__BM024,Bahaya kalau tak bersedia bila sakit tengkuk staf IT atau kerani pejabat yang duduk menghadap komputer 10 jam!,persona_specific,warning_hook,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Staf IT memegang tengkuknya yang kejang sambil menatap kod komputer.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_412,MWTCB_25ML,MWTCB_ANG_138,MWTCB_25ML__xlsx__BM024,"Cashier berdiri scan barang seharian, malam confirm sendi lengan rasa ketat sengal.",persona_specific,standby_hook,MODERATE,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,poster_ads,hybrid_video,"Cashier berdiri scan barang seharian,...",concern,remedy speed,Cashier wanita menggosok bahunya selepas tamat shift kaunter.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_413,MWTCB_25ML,MWTCB_ANG_138,MWTCB_25ML__xlsx__BM024,POV: Bila lenguh bahu dan lengan juruwang akibat imbasan barang bertali arus.,persona_specific,POV_hook,MODERATE,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,poster_ads,hybrid_video,POV: Bila lenguh bahu dan...,identification,situation match,Cashier wanita menggosok bahunya selepas tamat shift kaunter.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_414,MWTCB_25ML,MWTCB_ANG_138,MWTCB_25ML__xlsx__BM024,Pernah tak korang gelabah bila lenguh bahu dan lengan juruwang akibat imbasan barang bertali arus?,persona_specific,question_hook,MODERATE,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Cashier wanita menggosok bahunya selepas tamat shift kaunter.,kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_415,MWTCB_25ML,MWTCB_ANG_139,MWTCB_25ML__xlsx__BM026,"Mak-mak tahu, anak mula meragam boleh jadi kecoh satu rumah.",persona_specific,standby_hook,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,poster_ads,hybrid_video,"Mak-mak tahu, anak mula meragam...",concern,remedy speed,Ibu mengurut bahunya yang sengal sambil memeluk anak kecil.,rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_416,MWTCB_25ML,MWTCB_ANG_139,MWTCB_25ML__xlsx__BM026,POV: Bila mak-mak menguruskan kekacauan rumah tangga dengan bersedia ubat.,persona_specific,POV_hook,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,poster_ads,hybrid_video,POV: Bila mak-mak menguruskan kekacauan...,identification,situation match,Ibu mengurut bahunya yang sengal sambil memeluk anak kecil.,rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_417,MWTCB_25ML,MWTCB_ANG_139,MWTCB_25ML__xlsx__BM026,Bahaya kalau tak bersedia bila mak-mak menguruskan kekacauan rumah tangga dengan bersedia ubat!,persona_specific,warning_hook,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Ibu mengurut bahunya yang sengal sambil memeluk anak kecil.,rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_418,MWTCB_25ML,MWTCB_ANG_140,MWTCB_25ML__xlsx__BM026,"Mengandung masuk trimester ketiga, betis mula rasa kejang mencucuk malam.",persona_specific,standby_hook,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,poster_ads,hybrid_video,"Mengandung masuk trimester ketiga, betis...",concern,remedy speed,Wanita mengandung menyapu lembut minyak angin pada betisnya.,rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_419,MWTCB_25ML,MWTCB_ANG_140,MWTCB_25ML__xlsx__BM026,POV: Bila sengal kaki dan betis ibu mengandung yang memerlukan sapuan minyak hangat.,persona_specific,POV_hook,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,poster_ads,hybrid_video,POV: Bila sengal kaki dan...,identification,situation match,Wanita mengandung menyapu lembut minyak angin pada betisnya.,rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
